"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T08:09:20.9968918+02:00","2,14","294.1MiB","294,1","14,36"
"2","4,118","2026-09-04T08:09:24.0044736+02:00","30,4","274.6MiB","274,6","13,41"
"3","6,24","2026-09-04T08:09:26.1270664+02:00","29,78","294MiB","294","14,35"
"4","8,363","2026-09-04T08:09:28.2496088+02:00","26,1","255.5MiB","255,5","12,48"
"5","10,479","2026-09-04T08:09:30.3660617+02:00","29,37","270.7MiB","270,7","13,22"
"6","13,486","2026-09-04T08:09:33.3722077+02:00","31,54","280.2MiB","280,2","13,68"
"7","15,597","2026-09-04T08:09:35.4838277+02:00","31,55","284.5MiB","284,5","13,89"
"8","17,717","2026-09-04T08:09:37.6038723+02:00","28,28","280MiB","280","13,67"
"9","19,841","2026-09-04T08:09:39.7269814+02:00","27,37","255.1MiB","255,1","12,46"
"10","21,888","2026-09-04T08:09:41.7747564+02:00","28,63","293.6MiB","293,6","14,34"
"11","24,893","2026-09-04T08:09:44.7799432+02:00","27,66","290.7MiB","290,7","14,19"
"12","27,005","2026-09-04T08:09:46.8908778+02:00","30,12","221.8MiB","221,8","10,83"
"13","29,12","2026-09-04T08:09:49.0065003+02:00","32,87","288.2MiB","288,2","14,07"
"14","31,228","2026-09-04T08:09:51.1147671+02:00","32,23","228.3MiB","228,3","11,15"
