"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T06:19:34.4911824+02:00","2,24","39.19MiB","39,19","1,91"
"2","3,259","2026-09-04T06:19:36.6392202+02:00","97,63","46.39MiB","46,39","2,27"
"3","6,264","2026-09-04T06:19:39.6450482+02:00","80,45","48.31MiB","48,31","2,36"
"4","8,403","2026-09-04T06:19:41.7829832+02:00","76,94","50.12MiB","50,12","2,45"
"5","10,55","2026-09-04T06:19:43.9307082+02:00","81,99","51.24MiB","51,24","2,5"
"6","12,685","2026-09-04T06:19:46.0652961+02:00","78,35","52.87MiB","52,87","2,58"
"7","15,689","2026-09-04T06:19:49.0695764+02:00","80,78","55.23MiB","55,23","2,7"
"8","17,837","2026-09-04T06:19:51.2172548+02:00","85,29","57.13MiB","57,13","2,79"
"9","19,975","2026-09-04T06:19:53.3553960+02:00","77,62","58.29MiB","58,29","2,85"
"10","22,113","2026-09-04T06:19:55.4937067+02:00","84,44","58.66MiB","58,66","2,86"
"11","24,253","2026-09-04T06:19:57.6339424+02:00","79,53","58.91MiB","58,91","2,88"
"12","27,256","2026-09-04T06:20:00.6359293+02:00","75,25","58.86MiB","58,86","2,87"
"13","29,397","2026-09-04T06:20:02.7777559+02:00","79,38","57.73MiB","57,73","2,82"
"14","31,549","2026-09-04T06:20:04.9295439+02:00","50","37.3MiB","37,3","1,82"
