"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T09:24:14.3498638+02:00","1,49","26.55MiB","26,55","1,3"
"2","4,118","2026-09-04T09:24:17.3582177+02:00","11,66","27.5MiB","27,5","1,34"
"3","6,234","2026-09-04T09:24:19.4750211+02:00","10,74","28.04MiB","28,04","1,37"
"4","8,345","2026-09-04T09:24:21.5857913+02:00","11,06","28.41MiB","28,41","1,39"
"5","10,466","2026-09-04T09:24:23.7065442+02:00","9,74","28.74MiB","28,74","1,4"
"6","12,58","2026-09-04T09:24:25.8203857+02:00","10,33","27.53MiB","27,53","1,34"
"7","15,587","2026-09-04T09:24:28.8276194+02:00","9,26","28.96MiB","28,96","1,41"
"8","17,707","2026-09-04T09:24:30.9475093+02:00","9,24","28.69MiB","28,69","1,4"
"9","19,827","2026-09-04T09:24:33.0674650+02:00","8,61","28.79MiB","28,79","1,41"
"10","21,948","2026-09-04T09:24:35.1878908+02:00","10,35","29.37MiB","29,37","1,43"
"11","24,954","2026-09-04T09:24:38.1946342+02:00","8,84","29.46MiB","29,46","1,44"
"12","27,065","2026-09-04T09:24:40.3055317+02:00","8,73","29.57MiB","29,57","1,44"
"13","29,177","2026-09-04T09:24:42.4173638+02:00","9,53","29.68MiB","29,68","1,45"
"14","31,305","2026-09-04T09:24:44.5454253+02:00","9,28","30.02MiB","30,02","1,47"
