"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,104","2026-09-04T11:20:02.4858315+02:00","4,05","26.02MiB","26,02","1,27"
"2","4,11","2026-09-04T11:20:05.4906070+02:00","100,26","26.27MiB","26,27","1,28"
"3","6,221","2026-09-04T11:20:07.6025453+02:00","100,51","27.27MiB","27,27","1,33"
"4","8,328","2026-09-04T11:20:09.7092294+02:00","100,45","27.77MiB","27,77","1,36"
"5","10,435","2026-09-04T11:20:11.8168862+02:00","100,2","26.71MiB","26,71","1,3"
"6","13,44","2026-09-04T11:20:14.8218409+02:00","100,64","26.43MiB","26,43","1,29"
"7","15,552","2026-09-04T11:20:16.9334383+02:00","100,83","26.2MiB","26,2","1,28"
"8","17,669","2026-09-04T11:20:19.0505101+02:00","101,29","26.37MiB","26,37","1,29"
"9","19,779","2026-09-04T11:20:21.1607752+02:00","100,08","26.52MiB","26,52","1,3"
"10","21,894","2026-09-04T11:20:23.2752157+02:00","99,94","26.52MiB","26,52","1,3"
"11","24,9","2026-09-04T11:20:26.2817518+02:00","100,23","26.77MiB","26,77","1,31"
"12","27,019","2026-09-04T11:20:28.4009377+02:00","100,3","27.02MiB","27,02","1,32"
"13","29,125","2026-09-04T11:20:30.5066326+02:00","100,07","27.02MiB","27,02","1,32"
"14","31,235","2026-09-04T11:20:32.6169575+02:00","99,38","29.77MiB","29,77","1,45"
