"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,114","2026-09-04T11:23:54.3230525+02:00","6,38","28.7MiB","28,7","1,4"
"2","3,232","2026-09-04T11:23:56.4410575+02:00","100,48","31.21MiB","31,21","1,52"
"3","6,238","2026-09-04T11:23:59.4467455+02:00","100","31.53MiB","31,53","1,54"
"4","8,343","2026-09-04T11:24:01.5522247+02:00","100,29","31.74MiB","31,74","1,55"
"5","10,45","2026-09-04T11:24:03.6587409+02:00","100,77","32.07MiB","32,07","1,57"
"6","12,557","2026-09-04T11:24:05.7660542+02:00","100,85","32.43MiB","32,43","1,58"
"7","14,664","2026-09-04T11:24:07.8732385+02:00","100,02","32.66MiB","32,66","1,59"
"8","17,67","2026-09-04T11:24:10.8790810+02:00","99,75","31.3MiB","31,3","1,53"
"9","19,778","2026-09-04T11:24:12.9865865+02:00","99,51","31.23MiB","31,23","1,53"
"10","21,889","2026-09-04T11:24:15.0984193+02:00","100,63","32.29MiB","32,29","1,58"
"11","23,991","2026-09-04T11:24:17.2007914+02:00","100,14","32.31MiB","32,31","1,58"
"12","26,998","2026-09-04T11:24:20.2074319+02:00","99,99","32.21MiB","32,21","1,57"
"13","29,106","2026-09-04T11:24:22.3151879+02:00","100,18","32.55MiB","32,55","1,59"
"14","31,221","2026-09-04T11:24:24.4298467+02:00","99,75","32.66MiB","32,66","1,59"
