"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,114","2026-09-04T06:05:19.4904430+02:00","0,63","40.31MiB","40,31","1,97"
"2","4,12","2026-09-04T06:05:22.4963075+02:00","89,88","41.29MiB","41,29","2,02"
"3","6,251","2026-09-04T06:05:24.6275013+02:00","81,69","41.29MiB","41,29","2,02"
"4","8,386","2026-09-04T06:05:26.7625145+02:00","85,5","41.29MiB","41,29","2,02"
"5","10,534","2026-09-04T06:05:28.9107051+02:00","83,73","41.29MiB","41,29","2,02"
"6","13,538","2026-09-04T06:05:31.9147161+02:00","86,45","41.29MiB","41,29","2,02"
"7","15,682","2026-09-04T06:05:34.0585358+02:00","79,76","41.29MiB","41,29","2,02"
"8","17,818","2026-09-04T06:05:36.1945858+02:00","84,9","41.29MiB","41,29","2,02"
"9","19,959","2026-09-04T06:05:38.3358211+02:00","80,41","41.29MiB","41,29","2,02"
"10","22,966","2026-09-04T06:05:41.3426615+02:00","88,25","41.54MiB","41,54","2,03"
"11","25,105","2026-09-04T06:05:43.4812846+02:00","87,13","41.54MiB","41,54","2,03"
"12","27,25","2026-09-04T06:05:45.6262982+02:00","79,23","41.54MiB","41,54","2,03"
"13","29,402","2026-09-04T06:05:47.7791092+02:00","80,36","41.54MiB","41,54","2,03"
"14","31,54","2026-09-04T06:05:49.9167382+02:00","49,79","40.77MiB","40,77","1,99"
