"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T11:41:57.5627869+02:00","9,07","26.18MiB","26,18","1,28"
"2","3,218","2026-09-04T11:41:59.6741370+02:00","99,91","26.43MiB","26,43","1,29"
"3","6,228","2026-09-04T11:42:02.6842823+02:00","100,69","26.51MiB","26,51","1,29"
"4","8,345","2026-09-04T11:42:04.8010012+02:00","100,09","26.25MiB","26,25","1,28"
"5","10,448","2026-09-04T11:42:06.9036583+02:00","100,77","26.2MiB","26,2","1,28"
"6","12,558","2026-09-04T11:42:09.0138197+02:00","99,91","26.62MiB","26,62","1,3"
"7","14,668","2026-09-04T11:42:11.1241037+02:00","101,01","26.79MiB","26,79","1,31"
"8","17,67","2026-09-04T11:42:14.1260195+02:00","100,66","27.35MiB","27,35","1,34"
"9","19,78","2026-09-04T11:42:16.2359769+02:00","100,23","27.35MiB","27,35","1,34"
"10","21,893","2026-09-04T11:42:18.3492104+02:00","100,14","27.35MiB","27,35","1,34"
"11","23,997","2026-09-04T11:42:20.4535089+02:00","99,59","27.35MiB","27,35","1,34"
"12","27,005","2026-09-04T11:42:23.4611865+02:00","99,78","27.35MiB","27,35","1,34"
"13","29,118","2026-09-04T11:42:25.5739749+02:00","99,74","27.35MiB","27,35","1,34"
"14","31,23","2026-09-04T11:42:27.6863385+02:00","99,55","27.35MiB","27,35","1,34"
