"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T10:46:30.0934395+02:00","5,2","73.82MiB","73,82","3,6"
"2","4,115","2026-09-04T10:46:33.1013357+02:00","110,95","88.75MiB","88,75","4,33"
"3","6,237","2026-09-04T10:46:35.2234753+02:00","112,1","83.65MiB","83,65","4,08"
"4","8,354","2026-09-04T10:46:37.3401471+02:00","109,85","88.57MiB","88,57","4,32"
"5","10,473","2026-09-04T10:46:39.4595568+02:00","111,67","89.31MiB","89,31","4,36"
"6","13,481","2026-09-04T10:46:42.4674294+02:00","109,74","86.46MiB","86,46","4,22"
"7","15,605","2026-09-04T10:46:44.5920536+02:00","110,57","83.85MiB","83,85","4,09"
"8","17,728","2026-09-04T10:46:46.7145522+02:00","111,35","89.16MiB","89,16","4,35"
"9","19,843","2026-09-04T10:46:48.8292165+02:00","111,24","86.66MiB","86,66","4,23"
"10","21,963","2026-09-04T10:46:50.9494958+02:00","110,31","87.34MiB","87,34","4,26"
"11","24,969","2026-09-04T10:46:53.9557865+02:00","109,05","81.52MiB","81,52","3,98"
"12","27,079","2026-09-04T10:46:56.0652471+02:00","111,44","84.65MiB","84,65","4,13"
"13","29,202","2026-09-04T10:46:58.1886901+02:00","109,55","85.37MiB","85,37","4,17"
"14","31,334","2026-09-04T10:47:00.3206076+02:00","102,02","56MiB","56","2,73"
