"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T08:27:25.6147542+02:00","1,58","65.91MiB","65,91","3,22"
"2","4,119","2026-09-04T08:27:28.6237063+02:00","18,89","66.32MiB","66,32","3,24"
"3","6,235","2026-09-04T08:27:30.7394905+02:00","19,04","86.12MiB","86,12","4,21"
"4","8,345","2026-09-04T08:27:32.8497006+02:00","19,17","75.79MiB","75,79","3,7"
"5","10,458","2026-09-04T08:27:34.9629165+02:00","17,43","77.29MiB","77,29","3,77"
"6","13,464","2026-09-04T08:27:37.9685352+02:00","23,86","66.33MiB","66,33","3,24"
"7","15,574","2026-09-04T08:27:40.0790235+02:00","12,43","86.02MiB","86,02","4,2"
"8","17,696","2026-09-04T08:27:42.2009731+02:00","21,21","96.58MiB","96,58","4,72"
"9","19,822","2026-09-04T08:27:44.3267832+02:00","18,97","106.8MiB","106,8","5,21"
"10","21,94","2026-09-04T08:27:46.4445638+02:00","21,47","96.96MiB","96,96","4,73"
"11","24,944","2026-09-04T08:27:49.4485815+02:00","12,5","126.8MiB","126,8","6,19"
"12","27,058","2026-09-04T08:27:51.5622320+02:00","21,07","96.9MiB","96,9","4,73"
"13","29,163","2026-09-04T08:27:53.6679084+02:00","20,97","108.7MiB","108,7","5,31"
"14","31,281","2026-09-04T08:27:55.7856649+02:00","21,22","100MiB","100","4,88"
