"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T08:01:35.9627143+02:00","1,44","45.17MiB","45,17","2,21"
"2","4,122","2026-09-04T08:01:38.9739964+02:00","19,67","85.61MiB","85,61","4,18"
"3","6,236","2026-09-04T08:01:41.0889373+02:00","20,78","75.84MiB","75,84","3,7"
"4","8,36","2026-09-04T08:01:43.2126289+02:00","20,12","115.9MiB","115,9","5,66"
"5","10,47","2026-09-04T08:01:45.3230013+02:00","18,59","106.6MiB","106,6","5,21"
"6","13,476","2026-09-04T08:01:48.3288206+02:00","18,23","84.68MiB","84,68","4,13"
"7","15,596","2026-09-04T08:01:50.4482768+02:00","16,44","105.2MiB","105,2","5,14"
"8","17,708","2026-09-04T08:01:52.5601607+02:00","17,94","95.5MiB","95,5","4,66"
"9","19,828","2026-09-04T08:01:54.6806892+02:00","16,72","96.29MiB","96,29","4,7"
"10","22,935","2026-09-04T08:01:57.7870639+02:00","20,09","106.2MiB","106,2","5,19"
"11","25,047","2026-09-04T08:01:59.8997596+02:00","15,23","106.4MiB","106,4","5,19"
"12","27,158","2026-09-04T08:02:02.0100165+02:00","19,02","106.4MiB","106,4","5,2"
"13","29,277","2026-09-04T08:02:04.1295226+02:00","22,04","66.85MiB","66,85","3,26"
"14","31,388","2026-09-04T08:02:06.2412137+02:00","20,51","106.5MiB","106,5","5,2"
