"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,118","2026-09-04T07:09:57.8100719+02:00","7,2","49.97MiB","49,97","2,44"
"2","4,126","2026-09-04T07:10:00.8171343+02:00","101,79","50.17MiB","50,17","2,45"
"3","6,241","2026-09-04T07:10:02.9323191+02:00","101,86","50.55MiB","50,55","2,47"
"4","8,352","2026-09-04T07:10:05.0440414+02:00","102,3","52.44MiB","52,44","2,56"
"5","10,454","2026-09-04T07:10:07.1458641+02:00","102,39","35.52MiB","35,52","1,73"
"6","13,461","2026-09-04T07:10:10.1525882+02:00","102,44","36.46MiB","36,46","1,78"
"7","15,565","2026-09-04T07:10:12.2562348+02:00","102,73","36.38MiB","36,38","1,78"
"8","17,667","2026-09-04T07:10:14.3587566+02:00","102,73","36.26MiB","36,26","1,77"
"9","19,773","2026-09-04T07:10:16.4649188+02:00","102,5","37.4MiB","37,4","1,83"
"10","21,884","2026-09-04T07:10:18.5753188+02:00","102,88","37.33MiB","37,33","1,82"
"11","24,893","2026-09-04T07:10:21.5844697+02:00","102,12","37.53MiB","37,53","1,83"
"12","26,999","2026-09-04T07:10:23.6901434+02:00","102,79","37.42MiB","37,42","1,83"
"13","29,104","2026-09-04T07:10:25.7957951+02:00","102,65","39.46MiB","39,46","1,93"
"14","31,219","2026-09-04T07:10:27.9108903+02:00","102,01","45.19MiB","45,19","2,21"
