"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,123","2026-09-04T11:01:59.3860828+02:00","7,11","29.27MiB","29,27","1,43"
"2","4,124","2026-09-04T11:02:02.3871363+02:00","100,22","31.47MiB","31,47","1,54"
"3","6,237","2026-09-04T11:02:04.5004310+02:00","100,05","31.71MiB","31,71","1,55"
"4","8,349","2026-09-04T11:02:06.6116780+02:00","100,85","32.38MiB","32,38","1,58"
"5","10,453","2026-09-04T11:02:08.7158557+02:00","100,23","32.02MiB","32,02","1,56"
"6","13,46","2026-09-04T11:02:11.7231765+02:00","100,09","32.5MiB","32,5","1,59"
"7","15,565","2026-09-04T11:02:13.8285108+02:00","100,12","32.34MiB","32,34","1,58"
"8","17,677","2026-09-04T11:02:15.9397151+02:00","99,82","31.12MiB","31,12","1,52"
"9","19,788","2026-09-04T11:02:18.0516110+02:00","99,65","31.23MiB","31,23","1,52"
"10","21,895","2026-09-04T11:02:20.1582239+02:00","99,77","31.98MiB","31,98","1,56"
"11","24,901","2026-09-04T11:02:23.1639973+02:00","101,04","31.95MiB","31,95","1,56"
"12","27,01","2026-09-04T11:02:25.2729669+02:00","99,78","31.85MiB","31,85","1,56"
"13","29,111","2026-09-04T11:02:27.3741064+02:00","100,17","31.91MiB","31,91","1,56"
"14","31,234","2026-09-04T11:02:29.4974186+02:00","99,72","32.14MiB","32,14","1,57"
