"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T08:33:52.5772419+02:00","1,09","45.84MiB","45,84","2,24"
"2","3,226","2026-09-04T08:33:54.6966877+02:00","22,27","96.08MiB","96,08","4,69"
"3","6,228","2026-09-04T08:33:57.6981025+02:00","21,52","109.3MiB","109,3","5,34"
"4","8,34","2026-09-04T08:33:59.8099401+02:00","21,2","86.88MiB","86,88","4,24"
"5","10,456","2026-09-04T08:34:01.9264736+02:00","18,34","76.95MiB","76,95","3,76"
"6","12,577","2026-09-04T08:34:04.0475286+02:00","18,91","124.2MiB","124,2","6,06"
"7","14,692","2026-09-04T08:34:06.1621422+02:00","22,12","126.6MiB","126,6","6,18"
"8","17,699","2026-09-04T08:34:09.1690972+02:00","19,15","76.42MiB","76,42","3,73"
"9","19,815","2026-09-04T08:34:11.2851772+02:00","19,31","66.43MiB","66,43","3,24"
"10","21,944","2026-09-04T08:34:13.4142417+02:00","19,11","76.22MiB","76,22","3,72"
"11","24,053","2026-09-04T08:34:15.5232730+02:00","20,06","86.02MiB","86,02","4,2"
"12","27,06","2026-09-04T08:34:18.5298490+02:00","13,91","86.46MiB","86,46","4,22"
"13","29,178","2026-09-04T08:34:20.6482534+02:00","17,81","87.09MiB","87,09","4,25"
"14","31,291","2026-09-04T08:34:22.7614739+02:00","17,62","107.2MiB","107,2","5,24"
