"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T10:14:12.6509828+02:00","6,64","80.81MiB","80,81","3,95"
"2","3,233","2026-09-04T10:14:14.7746226+02:00","104,55","88.16MiB","88,16","4,3"
"3","6,24","2026-09-04T10:14:17.7818397+02:00","105,44","88.92MiB","88,92","4,34"
"4","8,355","2026-09-04T10:14:19.8969111+02:00","106,82","91.02MiB","91,02","4,44"
"5","10,475","2026-09-04T10:14:22.0167730+02:00","104,58","95.11MiB","95,11","4,64"
"6","12,599","2026-09-04T10:14:24.1405552+02:00","104,89","92.53MiB","92,53","4,52"
"7","15,713","2026-09-04T10:14:27.2544258+02:00","107,4","92.4MiB","92,4","4,51"
"8","17,838","2026-09-04T10:14:29.3793255+02:00","105,61","91.96MiB","91,96","4,49"
"9","19,963","2026-09-04T10:14:31.5047170+02:00","105,75","90.32MiB","90,32","4,41"
"10","22,089","2026-09-04T10:14:33.6313310+02:00","106,14","97.71MiB","97,71","4,77"
"11","24,204","2026-09-04T10:14:35.7459234+02:00","105,08","92.77MiB","92,77","4,53"
"12","27,219","2026-09-04T10:14:38.7605531+02:00","105,14","101.4MiB","101,4","4,95"
"13","29,334","2026-09-04T10:14:40.8756654+02:00","105,94","90.63MiB","90,63","4,43"
"14","31,453","2026-09-04T10:14:42.9948823+02:00","78,94","45.29MiB","45,29","2,21"
