"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T11:18:44.9661080+02:00","9,67","28.64MiB","28,64","1,4"
"2","3,213","2026-09-04T11:18:47.0739070+02:00","100,51","31.2MiB","31,2","1,52"
"3","6,221","2026-09-04T11:18:50.0817902+02:00","100,48","30.5MiB","30,5","1,49"
"4","8,321","2026-09-04T11:18:52.1821105+02:00","100,56","31.54MiB","31,54","1,54"
"5","10,429","2026-09-04T11:18:54.2899998+02:00","100,23","31.66MiB","31,66","1,55"
"6","12,544","2026-09-04T11:18:56.4048947+02:00","100,51","31.97MiB","31,97","1,56"
"7","14,656","2026-09-04T11:18:58.5167199+02:00","100,11","32.13MiB","32,13","1,57"
"8","17,663","2026-09-04T11:19:01.5236922+02:00","99,89","31.36MiB","31,36","1,53"
"9","19,773","2026-09-04T11:19:03.6336757+02:00","99,89","31.25MiB","31,25","1,53"
"10","21,882","2026-09-04T11:19:05.7425375+02:00","99,93","32.06MiB","32,06","1,57"
"11","23,983","2026-09-04T11:19:07.8435968+02:00","100,12","31.99MiB","31,99","1,56"
"12","26,995","2026-09-04T11:19:10.8553085+02:00","99,87","32.22MiB","32,22","1,57"
"13","29,103","2026-09-04T11:19:12.9643846+02:00","100,38","32.34MiB","32,34","1,58"
"14","31,206","2026-09-04T11:19:15.0666925+02:00","100,05","32.22MiB","32,22","1,57"
