"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,115","2026-09-04T06:33:49.6886070+02:00","0,2","39.23MiB","39,23","1,92"
"2","4,121","2026-09-04T06:33:52.6952011+02:00","89,51","47.09MiB","47,09","2,3"
"3","6,263","2026-09-04T06:33:54.8370514+02:00","79,44","49.5MiB","49,5","2,42"
"4","8,408","2026-09-04T06:33:56.9815685+02:00","84,55","50.32MiB","50,32","2,46"
"5","10,554","2026-09-04T06:33:59.1280326+02:00","82,71","51.97MiB","51,97","2,54"
"6","13,563","2026-09-04T06:34:02.1370145+02:00","77,75","54.08MiB","54,08","2,64"
"7","15,703","2026-09-04T06:34:04.2768240+02:00","89,55","55.51MiB","55,51","2,71"
"8","17,849","2026-09-04T06:34:06.4231031+02:00","81,64","57.39MiB","57,39","2,8"
"9","19,993","2026-09-04T06:34:08.5670257+02:00","82,05","58.88MiB","58,88","2,87"
"10","23,019","2026-09-04T06:34:11.5927609+02:00","82,92","59.61MiB","59,61","2,91"
"11","25,17","2026-09-04T06:34:13.7437920+02:00","81,59","59.46MiB","59,46","2,9"
"12","27,308","2026-09-04T06:34:15.8813413+02:00","81,8","59.57MiB","59,57","2,91"
"13","29,451","2026-09-04T06:34:18.0248691+02:00","78,76","58.7MiB","58,7","2,87"
"14","31,62","2026-09-04T06:34:20.1943856+02:00","49,31","39.06MiB","39,06","1,91"
