"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T11:00:41.8543146+02:00","9,75","26.27MiB","26,27","1,28"
"2","3,22","2026-09-04T11:00:43.9665176+02:00","100,46","24.77MiB","24,77","1,21"
"3","6,227","2026-09-04T11:00:46.9738428+02:00","100,41","25.52MiB","25,52","1,25"
"4","8,339","2026-09-04T11:00:49.0866354+02:00","100,51","26.27MiB","26,27","1,28"
"5","10,449","2026-09-04T11:00:51.1963478+02:00","100,57","26.48MiB","26,48","1,29"
"6","12,555","2026-09-04T11:00:53.3020601+02:00","100,27","26.48MiB","26,48","1,29"
"7","14,664","2026-09-04T11:00:55.4109341+02:00","101,1","26.53MiB","26,53","1,3"
"8","17,671","2026-09-04T11:00:58.4179190+02:00","101,1","27.53MiB","27,53","1,34"
"9","19,772","2026-09-04T11:01:00.5192449+02:00","100,2","27.78MiB","27,78","1,36"
"10","21,879","2026-09-04T11:01:02.6264331+02:00","100","28.03MiB","28,03","1,37"
"11","24","2026-09-04T11:01:04.7471173+02:00","99,79","28.03MiB","28,03","1,37"
"12","27,003","2026-09-04T11:01:07.7498243+02:00","100,08","28.03MiB","28,03","1,37"
"13","29,11","2026-09-04T11:01:09.8575296+02:00","99,81","28.03MiB","28,03","1,37"
"14","31,209","2026-09-04T11:01:11.9563831+02:00","99,65","30.28MiB","30,28","1,48"
