"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,113","2026-09-04T06:18:17.0241413+02:00","0,14","40.14MiB","40,14","1,96"
"2","4,117","2026-09-04T06:18:20.0289078+02:00","92,68","47.74MiB","47,74","2,33"
"3","6,25","2026-09-04T06:18:22.1620681+02:00","79,75","48.97MiB","48,97","2,39"
"4","8,392","2026-09-04T06:18:24.3041562+02:00","82,32","50.32MiB","50,32","2,46"
"5","10,533","2026-09-04T06:18:26.4448284+02:00","79,36","51.95MiB","51,95","2,54"
"6","13,54","2026-09-04T06:18:29.4517142+02:00","82,24","54.57MiB","54,57","2,66"
"7","15,668","2026-09-04T06:18:31.5798387+02:00","77,1","55.2MiB","55,2","2,7"
"8","17,817","2026-09-04T06:18:33.7288700+02:00","80,82","56.41MiB","56,41","2,75"
"9","19,955","2026-09-04T06:18:35.8670270+02:00","80,46","57.8MiB","57,8","2,82"
"10","22,013","2026-09-04T06:18:37.9245031+02:00","84,01","59.73MiB","59,73","2,92"
"11","25,018","2026-09-04T06:18:40.9299030+02:00","83,46","59.63MiB","59,63","2,91"
"12","27,157","2026-09-04T06:18:43.0685767+02:00","80,44","59.63MiB","59,63","2,91"
"13","29,301","2026-09-04T06:18:45.2128395+02:00","84,25","59.28MiB","59,28","2,89"
"14","31,45","2026-09-04T06:18:47.3619679+02:00","57,45","41.27MiB","41,27","2,02"
