"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T08:31:17.6670619+02:00","3,56","312.6MiB","312,6","15,27"
"2","3,227","2026-09-04T08:31:19.7885160+02:00","29,56","242.5MiB","242,5","11,84"
"3","6,232","2026-09-04T08:31:22.7935401+02:00","28,62","290.5MiB","290,5","14,18"
"4","8,351","2026-09-04T08:31:24.9121998+02:00","29,61","293.8MiB","293,8","14,34"
"5","10,475","2026-09-04T08:31:27.0360794+02:00","29,02","291.9MiB","291,9","14,25"
"6","12,601","2026-09-04T08:31:29.1621990+02:00","28,42","276.5MiB","276,5","13,5"
"7","14,711","2026-09-04T08:31:31.2725931+02:00","29,03","276.8MiB","276,8","13,52"
"8","17,717","2026-09-04T08:31:34.2787700+02:00","28,65","296.6MiB","296,6","14,48"
"9","19,829","2026-09-04T08:31:36.3900397+02:00","27,74","289.2MiB","289,2","14,12"
"10","21,944","2026-09-04T08:31:38.5052299+02:00","28,66","267.5MiB","267,5","13,06"
"11","24,062","2026-09-04T08:31:40.6232821+02:00","29,32","303.7MiB","303,7","14,83"
"12","27,067","2026-09-04T08:31:43.6288312+02:00","29,93","284MiB","284","13,87"
"13","29,188","2026-09-04T08:31:45.7490790+02:00","26,97","290.1MiB","290,1","14,16"
"14","31,317","2026-09-04T08:31:47.8794140+02:00","27,84","287MiB","287","14,02"
