"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T09:16:15.3556512+02:00","1,54","22.59MiB","22,59","1,1"
"2","4,118","2026-09-04T09:16:18.3634349+02:00","21,22","26.32MiB","26,32","1,29"
"3","6,237","2026-09-04T09:16:20.4829274+02:00","21,93","26.81MiB","26,81","1,31"
"4","8,362","2026-09-04T09:16:22.6075118+02:00","23,48","25.79MiB","25,79","1,26"
"5","10,481","2026-09-04T09:16:24.7259058+02:00","22,84","26.93MiB","26,93","1,31"
"6","13,488","2026-09-04T09:16:27.7335848+02:00","21,83","28.91MiB","28,91","1,41"
"7","15,607","2026-09-04T09:16:29.8526290+02:00","21,05","30.4MiB","30,4","1,48"
"8","17,726","2026-09-04T09:16:31.9717719+02:00","19,99","30.13MiB","30,13","1,47"
"9","19,846","2026-09-04T09:16:34.0920570+02:00","19,41","30.37MiB","30,37","1,48"
"10","22,853","2026-09-04T09:16:37.0982364+02:00","19,13","30.86MiB","30,86","1,51"
"11","24,965","2026-09-04T09:16:39.2107552+02:00","20,29","30.34MiB","30,34","1,48"
"12","27,083","2026-09-04T09:16:41.3285637+02:00","19,85","30.57MiB","30,57","1,49"
"13","29,213","2026-09-04T09:16:43.4583912+02:00","20,49","30.57MiB","30,57","1,49"
"14","31,355","2026-09-04T09:16:45.6012317+02:00","18,03","30.81MiB","30,81","1,5"
