"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,114","2026-09-04T10:19:22.6689081+02:00","7,34","91.59MiB","91,59","4,47"
"2","3,238","2026-09-04T10:19:24.7933203+02:00","107,12","91.05MiB","91,05","4,45"
"3","6,241","2026-09-04T10:19:27.7968490+02:00","106,22","93.34MiB","93,34","4,56"
"4","8,364","2026-09-04T10:19:29.9193866+02:00","108,82","94.91MiB","94,91","4,63"
"5","10,488","2026-09-04T10:19:32.0435834+02:00","106,98","88.73MiB","88,73","4,33"
"6","12,612","2026-09-04T10:19:34.1675591+02:00","105,89","94.12MiB","94,12","4,6"
"7","14,731","2026-09-04T10:19:36.2866536+02:00","104,99","103.6MiB","103,6","5,06"
"8","17,738","2026-09-04T10:19:39.2934837+02:00","107,19","95.72MiB","95,72","4,67"
"9","19,86","2026-09-04T10:19:41.4151711+02:00","105,91","97.18MiB","97,18","4,74"
"10","21,981","2026-09-04T10:19:43.5360147+02:00","106,36","88.63MiB","88,63","4,33"
"11","24,096","2026-09-04T10:19:45.6512344+02:00","106,44","91.24MiB","91,24","4,46"
"12","27,106","2026-09-04T10:19:48.6609392+02:00","105,62","93.23MiB","93,23","4,55"
"13","29,221","2026-09-04T10:19:50.7766697+02:00","105,87","92.75MiB","92,75","4,53"
"14","31,337","2026-09-04T10:19:52.8928150+02:00","90,6","50.75MiB","50,75","2,48"
