"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,108","2026-09-04T08:18:22.9762956+02:00","1,9","64.89MiB","64,89","3,17"
"2","3,224","2026-09-04T08:18:25.0917930+02:00","20,16","94.96MiB","94,96","4,64"
"3","6,231","2026-09-04T08:18:28.0985231+02:00","17,53","85.26MiB","85,26","4,16"
"4","8,338","2026-09-04T08:18:30.2063751+02:00","18,04","85.86MiB","85,86","4,19"
"5","10,454","2026-09-04T08:18:32.3214076+02:00","20,72","105.9MiB","105,9","5,17"
"6","12,576","2026-09-04T08:18:34.4441646+02:00","21,93","93.42MiB","93,42","4,56"
"7","14,682","2026-09-04T08:18:36.5500872+02:00","20,27","75.42MiB","75,42","3,68"
"8","17,693","2026-09-04T08:18:39.5610943+02:00","15,63","95.12MiB","95,12","4,64"
"9","19,803","2026-09-04T08:18:41.6709159+02:00","19,23","115.8MiB","115,8","5,66"
"10","21,923","2026-09-04T08:18:43.7907977+02:00","23,52","96.04MiB","96,04","4,69"
"11","24,035","2026-09-04T08:18:45.9020193+02:00","21,64","115.8MiB","115,8","5,66"
"12","27,041","2026-09-04T08:18:48.9087032+02:00","18,51","106MiB","106","5,18"
"13","29,161","2026-09-04T08:18:51.0289715+02:00","16,93","90.5MiB","90,5","4,42"
"14","31,277","2026-09-04T08:18:53.1448626+02:00","18,16","65.8MiB","65,8","3,21"
