"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T06:23:27.9015570+02:00","0,04","40.91MiB","40,91","2"
"2","4,117","2026-09-04T06:23:30.9075140+02:00","92,2","47.83MiB","47,83","2,34"
"3","6,254","2026-09-04T06:23:33.0444299+02:00","81,5","49.32MiB","49,32","2,41"
"4","8,398","2026-09-04T06:23:35.1886795+02:00","80,22","50.45MiB","50,45","2,46"
"5","10,532","2026-09-04T06:23:37.3225558+02:00","82,26","52.19MiB","52,19","2,55"
"6","13,544","2026-09-04T06:23:40.3342312+02:00","80,51","53.82MiB","53,82","2,63"
"7","15,695","2026-09-04T06:23:42.4853407+02:00","80,71","54.98MiB","54,98","2,68"
"8","17,839","2026-09-04T06:23:44.6291539+02:00","78,13","57.15MiB","57,15","2,79"
"9","19,975","2026-09-04T06:23:46.7650361+02:00","84,28","58.17MiB","58,17","2,84"
"10","22,988","2026-09-04T06:23:49.7780940+02:00","82,8","59.85MiB","59,85","2,92"
"11","25,123","2026-09-04T06:23:51.9141623+02:00","76,04","59.79MiB","59,79","2,92"
"12","27,26","2026-09-04T06:23:54.0504047+02:00","82,64","59.99MiB","59,99","2,93"
"13","29,397","2026-09-04T06:23:56.1868810+02:00","82,58","59.38MiB","59,38","2,9"
"14","31,56","2026-09-04T06:23:58.3509153+02:00","50,58","40.99MiB","40,99","2"
