"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T07:31:53.5189271+02:00","7,78","45.88MiB","45,88","2,24"
"2","3,219","2026-09-04T07:31:55.6280974+02:00","102,62","57.32MiB","57,32","2,8"
"3","6,224","2026-09-04T07:31:58.6329976+02:00","102,28","36.86MiB","36,86","1,8"
"4","8,337","2026-09-04T07:32:00.7466652+02:00","102,49","37.5MiB","37,5","1,83"
"5","10,442","2026-09-04T07:32:02.8509405+02:00","102,32","38.59MiB","38,59","1,88"
"6","12,55","2026-09-04T07:32:04.9596493+02:00","102,71","38.48MiB","38,48","1,88"
"7","14,589","2026-09-04T07:32:06.9983943+02:00","102,54","38.11MiB","38,11","1,86"
"8","17,596","2026-09-04T07:32:10.0053187+02:00","102,64","37.82MiB","37,82","1,85"
"9","19,71","2026-09-04T07:32:12.1194317+02:00","102,6","46.78MiB","46,78","2,28"
"10","21,818","2026-09-04T07:32:14.2273473+02:00","102,52","47.82MiB","47,82","2,33"
"11","23,928","2026-09-04T07:32:16.3380271+02:00","101,79","47.67MiB","47,67","2,33"
"12","26,939","2026-09-04T07:32:19.3483279+02:00","101,84","49.69MiB","49,69","2,43"
"13","29,057","2026-09-04T07:32:21.4666712+02:00","101,94","51.58MiB","51,58","2,52"
"14","31,159","2026-09-04T07:32:23.5691888+02:00","101,58","51.71MiB","51,71","2,53"
