"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T11:35:30.7138162+02:00","5,51","26.91MiB","26,91","1,31"
"2","4,114","2026-09-04T11:35:33.7182818+02:00","99,74","26.91MiB","26,91","1,31"
"3","6,223","2026-09-04T11:35:35.8269015+02:00","100,32","27.35MiB","27,35","1,34"
"4","8,327","2026-09-04T11:35:37.9306725+02:00","100,14","27.85MiB","27,85","1,36"
"5","10,434","2026-09-04T11:35:40.0375629+02:00","100,25","27.84MiB","27,84","1,36"
"6","13,44","2026-09-04T11:35:43.0438791+02:00","100,07","27.84MiB","27,84","1,36"
"7","15,555","2026-09-04T11:35:45.1590634+02:00","100,68","27.8MiB","27,8","1,36"
"8","17,672","2026-09-04T11:35:47.2754948+02:00","101,31","27.71MiB","27,71","1,35"
"9","19,784","2026-09-04T11:35:49.3877348+02:00","100,51","27.71MiB","27,71","1,35"
"10","21,898","2026-09-04T11:35:51.5015150+02:00","99,92","27.71MiB","27,71","1,35"
"11","24,903","2026-09-04T11:35:54.5072640+02:00","100,48","27.96MiB","27,96","1,37"
"12","27,027","2026-09-04T11:35:56.6305734+02:00","100,41","27.96MiB","27,96","1,37"
"13","29,14","2026-09-04T11:35:58.7439392+02:00","99,62","27.96MiB","27,96","1,37"
"14","31,245","2026-09-04T11:36:00.8483596+02:00","99,44","27.96MiB","27,96","1,37"
