"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,105","2026-09-04T10:52:57.1220411+02:00","10,26","73.69MiB","73,69","3,6"
"2","3,226","2026-09-04T10:52:59.2427216+02:00","109,38","87.01MiB","87,01","4,25"
"3","6,23","2026-09-04T10:53:02.2470214+02:00","110,27","84.7MiB","84,7","4,14"
"4","8,351","2026-09-04T10:53:04.3678331+02:00","107,91","89.12MiB","89,12","4,35"
"5","10,466","2026-09-04T10:53:06.4819245+02:00","109,87","87.08MiB","87,08","4,25"
"6","12,59","2026-09-04T10:53:08.6071118+02:00","108,76","84.85MiB","84,85","4,14"
"7","14,709","2026-09-04T10:53:10.7253841+02:00","108,95","87.39MiB","87,39","4,27"
"8","17,714","2026-09-04T10:53:13.7302010+02:00","109,69","88.77MiB","88,77","4,33"
"9","19,835","2026-09-04T10:53:15.8514599+02:00","108,92","88.28MiB","88,28","4,31"
"10","21,957","2026-09-04T10:53:17.9732565+02:00","108,12","88.59MiB","88,59","4,33"
"11","24,07","2026-09-04T10:53:20.0863228+02:00","108,49","87.33MiB","87,33","4,26"
"12","27,076","2026-09-04T10:53:23.0927197+02:00","109,43","86.54MiB","86,54","4,23"
"13","29,195","2026-09-04T10:53:25.2113108+02:00","110,75","87.95MiB","87,95","4,29"
"14","31,326","2026-09-04T10:53:27.3422401+02:00","94,97","64.3MiB","64,3","3,14"
