"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,104","2026-09-04T07:59:00.7753422+02:00","2,62","304.9MiB","304,9","14,89"
"2","4,111","2026-09-04T07:59:03.7821874+02:00","26,99","302.8MiB","302,8","14,79"
"3","6,226","2026-09-04T07:59:05.8965899+02:00","29,73","265.8MiB","265,8","12,98"
"4","8,348","2026-09-04T07:59:08.0192971+02:00","30,58","273.5MiB","273,5","13,35"
"5","10,462","2026-09-04T07:59:10.1325150+02:00","28,16","295.6MiB","295,6","14,43"
"6","13,467","2026-09-04T07:59:13.1385750+02:00","31,49","295.9MiB","295,9","14,45"
"7","15,594","2026-09-04T07:59:15.2652073+02:00","27,98","267MiB","267","13,04"
"8","17,718","2026-09-04T07:59:17.3885822+02:00","28,4","299.3MiB","299,3","14,61"
"9","19,841","2026-09-04T07:59:19.5120487+02:00","29,74","296.8MiB","296,8","14,49"
"10","22,946","2026-09-04T07:59:22.6167322+02:00","30,73","247.1MiB","247,1","12,07"
"11","25,069","2026-09-04T07:59:24.7403889+02:00","29,81","276.5MiB","276,5","13,5"
"12","27,18","2026-09-04T07:59:26.8507294+02:00","27,56","289.1MiB","289,1","14,11"
"13","29,304","2026-09-04T07:59:28.9744361+02:00","28,61","259.2MiB","259,2","12,66"
"14","31,412","2026-09-04T07:59:31.0835475+02:00","28,24","287.3MiB","287,3","14,03"
