"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,108","2026-09-04T11:08:25.9338257+02:00","8,67","28.19MiB","28,19","1,38"
"2","3,217","2026-09-04T11:08:28.0431024+02:00","100,65","29.82MiB","29,82","1,46"
"3","6,222","2026-09-04T11:08:31.0484060+02:00","100,14","30.36MiB","30,36","1,48"
"4","8,339","2026-09-04T11:08:33.1649793+02:00","100,35","30.11MiB","30,11","1,47"
"5","10,443","2026-09-04T11:08:35.2696109+02:00","100,63","30.3MiB","30,3","1,48"
"6","12,55","2026-09-04T11:08:37.3762047+02:00","100,2","30.34MiB","30,34","1,48"
"7","14,662","2026-09-04T11:08:39.4879349+02:00","99,6","30.96MiB","30,96","1,51"
"8","17,67","2026-09-04T11:08:42.4965303+02:00","100,23","30.29MiB","30,29","1,48"
"9","19,772","2026-09-04T11:08:44.5983799+02:00","100,19","30.3MiB","30,3","1,48"
"10","21,88","2026-09-04T11:08:46.7060849+02:00","100,59","31.46MiB","31,46","1,54"
"11","23,986","2026-09-04T11:08:48.8124118+02:00","99,62","31.42MiB","31,42","1,53"
"12","26,993","2026-09-04T11:08:51.8190263+02:00","99,71","32.09MiB","32,09","1,57"
"13","29,095","2026-09-04T11:08:53.9212081+02:00","100,27","31.23MiB","31,23","1,52"
"14","31,201","2026-09-04T11:08:56.0273216+02:00","99,63","31.5MiB","31,5","1,54"
