"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T11:31:38.4886804+02:00","9,23","27.25MiB","27,25","1,33"
"2","3,21","2026-09-04T11:31:40.5902101+02:00","100,4","27.5MiB","27,5","1,34"
"3","6,216","2026-09-04T11:31:43.5954758+02:00","100,39","27.15MiB","27,15","1,33"
"4","8,332","2026-09-04T11:31:45.7119166+02:00","100,03","27.25MiB","27,25","1,33"
"5","10,44","2026-09-04T11:31:47.8194246+02:00","100,09","27.25MiB","27,25","1,33"
"6","12,546","2026-09-04T11:31:49.9250883+02:00","100,02","27.44MiB","27,44","1,34"
"7","14,652","2026-09-04T11:31:52.0313844+02:00","100,89","27.12MiB","27,12","1,32"
"8","17,658","2026-09-04T11:31:55.0375411+02:00","101,49","28.05MiB","28,05","1,37"
"9","19,765","2026-09-04T11:31:57.1442509+02:00","99,94","28.05MiB","28,05","1,37"
"10","21,868","2026-09-04T11:31:59.2480242+02:00","99,82","28.05MiB","28,05","1,37"
"11","23,976","2026-09-04T11:32:01.3558285+02:00","99,17","28.05MiB","28,05","1,37"
"12","26,979","2026-09-04T11:32:04.3589704+02:00","100,54","28.05MiB","28,05","1,37"
"13","29,091","2026-09-04T11:32:06.4703926+02:00","100","28.05MiB","28,05","1,37"
"14","31,214","2026-09-04T11:32:08.5936212+02:00","99,97","28.05MiB","28,05","1,37"
