"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,115","2026-09-04T05:45:53.3869939+02:00","0","39.83MiB","39,83","1,94"
"2","3,264","2026-09-04T05:45:55.5359290+02:00","90,13","41.39MiB","41,39","2,02"
"3","6,271","2026-09-04T05:45:58.5425380+02:00","87,27","41.58MiB","41,58","2,03"
"4","8,406","2026-09-04T05:46:00.6778756+02:00","85,92","41.58MiB","41,58","2,03"
"5","10,546","2026-09-04T05:46:02.8181554+02:00","87,12","41.58MiB","41,58","2,03"
"6","12,691","2026-09-04T05:46:04.9630087+02:00","92,13","41.55MiB","41,55","2,03"
"7","15,697","2026-09-04T05:46:07.9689874+02:00","88,2","41.55MiB","41,55","2,03"
"8","17,837","2026-09-04T05:46:10.1082173+02:00","87,92","41.55MiB","41,55","2,03"
"9","19,976","2026-09-04T05:46:12.2477696+02:00","82,94","41.55MiB","41,55","2,03"
"10","22,119","2026-09-04T05:46:14.3906706+02:00","86,49","41.55MiB","41,55","2,03"
"11","24,249","2026-09-04T05:46:16.5201079+02:00","83,58","41.55MiB","41,55","2,03"
"12","27,254","2026-09-04T05:46:19.5254130+02:00","83,22","41.8MiB","41,8","2,04"
"13","29,38","2026-09-04T05:46:21.6519807+02:00","76,45","41.8MiB","41,8","2,04"
"14","31,513","2026-09-04T05:46:23.7844323+02:00","53,06","41.04MiB","41,04","2"
