"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T06:22:10.0266422+02:00","0,98","39.68MiB","39,68","1,94"
"2","3,247","2026-09-04T06:22:12.1629720+02:00","94,18","41.79MiB","41,79","2,04"
"3","6,251","2026-09-04T06:22:15.1669590+02:00","86,28","41.79MiB","41,79","2,04"
"4","8,391","2026-09-04T06:22:17.3069047+02:00","81,16","41.79MiB","41,79","2,04"
"5","10,524","2026-09-04T06:22:19.4400469+02:00","88,02","41.79MiB","41,79","2,04"
"6","12,665","2026-09-04T06:22:21.5805799+02:00","85,44","41.79MiB","41,79","2,04"
"7","15,668","2026-09-04T06:22:24.5841405+02:00","81,59","41.79MiB","41,79","2,04"
"8","17,807","2026-09-04T06:22:26.7229081+02:00","83,34","41.79MiB","41,79","2,04"
"9","19,947","2026-09-04T06:22:28.8627419+02:00","87,03","42.04MiB","42,04","2,05"
"10","22,091","2026-09-04T06:22:31.0067595+02:00","81,04","42.04MiB","42,04","2,05"
"11","24,224","2026-09-04T06:22:33.1396122+02:00","89,04","42.04MiB","42,04","2,05"
"12","27,23","2026-09-04T06:22:36.1459576+02:00","79,72","42.04MiB","42,04","2,05"
"13","29,369","2026-09-04T06:22:38.2850214+02:00","93,13","42.04MiB","42,04","2,05"
"14","31,508","2026-09-04T06:22:40.4235143+02:00","53,29","41.28MiB","41,28","2,02"
