"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T05:38:06.9555503+02:00","3,32","42.18MiB","42,18","2,06"
"2","3,267","2026-09-04T05:38:09.1112982+02:00","90,28","46.36MiB","46,36","2,26"
"3","6,273","2026-09-04T05:38:12.1172546+02:00","76,13","49.07MiB","49,07","2,4"
"4","8,415","2026-09-04T05:38:14.2596119+02:00","85,12","48.66MiB","48,66","2,38"
"5","10,56","2026-09-04T05:38:16.4045394+02:00","78,77","50.05MiB","50,05","2,44"
"6","12,694","2026-09-04T05:38:18.5391242+02:00","84,27","51.27MiB","51,27","2,5"
"7","15,701","2026-09-04T05:38:21.5462047+02:00","85,74","53.84MiB","53,84","2,63"
"8","17,848","2026-09-04T05:38:23.6924658+02:00","77,48","54.91MiB","54,91","2,68"
"9","19,991","2026-09-04T05:38:25.8354735+02:00","80,36","57.04MiB","57,04","2,78"
"10","22,126","2026-09-04T05:38:27.9709810+02:00","83,93","57.33MiB","57,33","2,8"
"11","24,268","2026-09-04T05:38:30.1128405+02:00","79,16","59.23MiB","59,23","2,89"
"12","27,276","2026-09-04T05:38:33.1208359+02:00","81,57","59.43MiB","59,43","2,9"
"13","29,414","2026-09-04T05:38:35.2585850+02:00","83,69","58.96MiB","58,96","2,88"
"14","31,556","2026-09-04T05:38:37.4009238+02:00","47,43","36.2MiB","36,2","1,77"
