"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,123","2026-09-04T06:44:10.0047378+02:00","5,62","49.92MiB","49,92","2,44"
"2","4,123","2026-09-04T06:44:13.0048503+02:00","101,88","50.12MiB","50,12","2,45"
"3","6,235","2026-09-04T06:44:15.1168579+02:00","102,25","50MiB","50","2,44"
"4","8,344","2026-09-04T06:44:17.2258687+02:00","102,34","56.29MiB","56,29","2,75"
"5","10,456","2026-09-04T06:44:19.3383156+02:00","102,28","55.92MiB","55,92","2,73"
"6","13,461","2026-09-04T06:44:22.3426167+02:00","102,31","35.13MiB","35,13","1,72"
"7","15,572","2026-09-04T06:44:24.4536780+02:00","103,03","35.54MiB","35,54","1,74"
"8","17,673","2026-09-04T06:44:26.5547836+02:00","102,38","36.18MiB","36,18","1,77"
"9","19,784","2026-09-04T06:44:28.6654618+02:00","103,11","36.89MiB","36,89","1,8"
"10","21,89","2026-09-04T06:44:30.7724060+02:00","102,58","36.97MiB","36,97","1,81"
"11","24,903","2026-09-04T06:44:33.7851281+02:00","103,02","38.67MiB","38,67","1,89"
"12","27,021","2026-09-04T06:44:35.9030634+02:00","101,76","45.34MiB","45,34","2,21"
"13","29,132","2026-09-04T06:44:38.0142725+02:00","102,15","46.22MiB","46,22","2,26"
"14","31,244","2026-09-04T06:44:40.1261645+02:00","101,72","46.36MiB","46,36","2,26"
